X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1264;328;1.278485;0.5446827;1.278485;0.5446827;475.4;0.2020475;True;2025/10/25 16:54:56:113;1761382496113;Offscreen;
1117;328;1.129543;0.5442929;0.9361234;0.5278366;477.8;0.199729;True;2025/10/25 16:54:56:200;1761382496200;Offscreen;
781;328;0.7897664;0.5437738;0.3942935;0.513805;478.2;0.2035613;True;2025/10/25 16:54:56:236;1761382496236;;
637;327;0.6449223;0.5421975;0.4098642;0.4877354;478.4;0.2139108;True;2025/10/25 16:54:56:268;1761382496268;;
560;326;0.5672016;0.5409647;0.4096174;0.4877551;478.7;0.2138819;True;2025/10/25 16:54:56:297;1761382496297;;
575;326;0.5818784;0.5398977;0.6658735;0.4877417;481.3;0.2012035;True;2025/10/25 16:54:56:329;1761382496329;;
586;325;0.5931792;0.5388709;0.6854966;0.4841551;483.6;0.2012024;True;2025/10/25 16:54:56:358;1761382496358;;
593;325;0.5997381;0.5383578;0.7517819;0.4936999;486.4;0.2032301;True;2025/10/25 16:54:56:393;1761382496393;;
595;324;0.6024678;0.5379974;0.7664909;0.4938946;488.9;0.2031559;True;2025/10/25 16:54:56:422;1761382496422;;
499;324;0.505066;0.5372547;0.3037056;0.4832474;491.6;0.2040286;True;2025/10/25 16:54:56:454;1761382496454;;
443;324;0.4485935;0.5366614;0.303708;0.483252;494.0;0.204015;True;2025/10/25 16:54:56:483;1761382496483;;
448;324;0.4534517;0.5366108;0.6098249;0.4969562;494.5;0.2019971;True;2025/10/25 16:54:56:514;1761382496514;;
452;324;0.4572288;0.5365699;0.6095763;0.4969612;494.9;0.2019819;True;2025/10/25 16:54:56:544;1761382496544;;
455;324;0.4604173;0.5365334;0.609626;0.4969602;495.3;0.2019851;True;2025/10/25 16:54:56:573;1761382496573;;
459;323;0.4647177;0.5356698;0.4969758;0.4752895;494.9;0.1880292;True;2025/10/25 16:54:56:604;1761382496604;;
462;323;0.4677069;0.535009;0.496625;0.4753072;494.5;0.1879912;True;2025/10/25 16:54:56:633;1761382496633;;
429;323;0.4337878;0.5349185;0.3115028;0.4885154;497.0;0.1865857;True;2025/10/25 16:54:56:663;1761382496663;;
407;323;0.4117825;0.5348496;0.3117733;0.4886605;499.2;0.1866374;True;2025/10/25 16:54:56:692;1761382496692;;
508;322;0.5136884;0.5346141;0.8285174;0.4834803;499.5;0.179409;True;2025/10/25 16:54:56:723;1761382496723;;
570;322;0.576972;0.5344303;0.8284561;0.483479;499.9;0.179406;True;2025/10/25 16:54:56:751;1761382496751;;
614;322;0.6214157;0.5342717;0.8280861;0.4834713;500.2;0.1793888;True;2025/10/25 16:54:56:780;1761382496780;;
615;322;0.6226487;0.5340798;0.6656822;0.4957291;500.2;0.1881249;True;2025/10/25 16:54:56:810;1761382496810;;
616;322;0.623519;0.5339416;0.6643583;0.4843903;500.2;0.1880668;True;2025/10/25 16:54:56:838;1761382496838;;
583;322;0.5896141;0.5336311;0.4290912;0.510532;500.8;0.1960496;True;2025/10/25 16:54:56:868;1761382496868;;
559;322;0.565325;0.5333728;0.4286274;0.5105439;501.3;0.1960343;True;2025/10/25 16:54:56:898;1761382496898;;
558;322;0.5650442;0.5331413;0.5549905;0.513123;501.5;0.1930514;True;2025/10/25 16:54:56:928;1761382496928;;
556;321;0.5628158;0.5330477;0.5209489;0.5028955;501.7;0.1930281;True;2025/10/25 16:54:56:956;1761382496956;;
555;321;0.5615689;0.5330108;0.5303708;0.5000076;501.9;0.1929694;True;2025/10/25 16:54:56:987;1761382496987;;
544;321;0.5510033;0.5328607;0.4609014;0.4936304;500.7;0.1916594;True;2025/10/25 16:54:57:23;1761382497023;;
535;321;0.5414748;0.5325398;0.4411004;0.4858877;499.5;0.191451;True;2025/10/25 16:54:57:51;1761382497051;;
551;321;0.5575677;0.5324629;0.672197;0.4996749;499.5;0.1874921;True;2025/10/25 16:54:57:81;1761382497081;;
563;321;0.5694956;0.5323983;0.6721369;0.4996737;499.4;0.1874903;True;2025/10/25 16:54:57:110;1761382497110;;
606;321;0.6136279;0.532205;0.8013948;0.4900208;500.6;0.1742406;True;2025/10/25 16:54:57:142;1761382497142;;
636;321;0.6431182;0.5320508;0.8011064;0.4900285;501.7;0.1742271;True;2025/10/25 16:54:57:171;1761382497171;;
600;320;0.6069825;0.5313303;0.4322089;0.4746198;500.4;0.1872841;True;2025/10/25 16:54:57:202;1761382497202;;
549;320;0.5551803;0.5310515;0.3759459;0.48432;499.2;0.1874143;True;2025/10/25 16:54:57:242;1761382497242;;
551;320;0.5580299;0.530601;0.6116585;0.4767123;499.1;0.1908786;True;2025/10/25 16:54:57:272;1761382497272;;
554;320;0.5602013;0.5302433;0.6115742;0.4767132;499.0;0.1908757;True;2025/10/25 16:54:57:301;1761382497301;;
543;320;0.5494022;0.5301796;0.455214;0.4843149;500.0;0.2001936;True;2025/10/25 16:54:57:330;1761382497330;;
534;320;0.5404441;0.5301164;0.4563309;0.4842619;500.9;0.2003304;True;2025/10/25 16:54:57:362;1761382497362;;
506;320;0.512414;0.5298699;0.3707543;0.4952782;501.7;0.2004771;True;2025/10/25 16:54:57:400;1761382497400;;
601;319;0.6086613;0.5296017;0.8732031;0.5060602;499.5;0.1979922;True;2025/10/25 16:54:57:430;1761382497430;;
605;319;0.6124567;0.5293741;0.6542858;0.5058871;497.6;0.2013475;True;2025/10/25 16:54:57:461;1761382497461;;
608;319;0.6152928;0.5291927;0.6543224;0.5058864;496.0;0.2013497;True;2025/10/25 16:54:57:491;1761382497491;;
611;319;0.617826;0.5282969;0.6559939;0.4703999;494.8;0.1913641;True;2025/10/25 16:54:57:523;1761382497523;;
608;318;0.6154943;0.5272202;0.5588742;0.4627982;493.8;0.191343;True;2025/10/25 16:54:57:551;1761382497551;;
606;317;0.6135638;0.5263212;0.5585741;0.4627919;492.8;0.1913247;True;2025/10/25 16:54:57:580;1761382497580;;
606;317;0.6131696;0.5260032;0.5786329;0.473743;494.2;0.1852766;True;2025/10/25 16:54:57:613;1761382497613;;
606;317;0.6130152;0.5259853;0.5974806;0.4810387;495.5;0.1852211;True;2025/10/25 16:54:57:642;1761382497642;;
534;317;0.5408868;0.5256901;0.2965959;0.4726209;496.3;0.1894947;True;2025/10/25 16:54:57:673;1761382497673;;
489;317;0.4946483;0.5254547;0.2969426;0.4725944;497.0;0.1894223;True;2025/10/25 16:54:57:703;1761382497703;;
496;317;0.5019006;0.5252393;0.5880789;0.472422;496.2;0.1940174;True;2025/10/25 16:54:57:732;1761382497732;;
501;317;0.5074974;0.5250596;0.5879017;0.4724181;495.4;0.1940102;True;2025/10/25 16:54:57:763;1761382497763;;
477;317;0.4823859;0.5248803;0.3500959;0.4720055;496.2;0.2037504;True;2025/10/25 16:54:57:796;1761382497796;;
465;316;0.4706165;0.5246485;0.3765317;0.4696741;496.9;0.2037039;True;2025/10/25 16:54:57:827;1761382497827;;
437;316;0.4424163;0.524575;0.2973219;0.4731593;498.3;0.1914085;True;2025/10/25 16:54:57:861;1761382497861;;
419;316;0.4245562;0.5245104;0.300482;0.4766347;499.5;0.1913441;True;2025/10/25 16:54:57:890;1761382497890;;
408;316;0.4127737;0.5243939;0.3072464;0.4790939;500.6;0.1913358;True;2025/10/25 16:54:57:919;1761382497919;;
411;316;0.4165439;0.5242791;0.4725682;0.4723448;502.9;0.1731063;True;2025/10/25 16:54:57:949;1761382497949;;
414;316;0.4194653;0.524183;0.4721586;0.4723651;505.0;0.1730769;True;2025/10/25 16:54:57:980;1761382497980;;
441;316;0.4464712;0.5234549;0.5772567;0.4609593;507.7;0.1786199;True;2025/10/25 16:54:58:25;1761382498025;;
442;316;0.447871;0.5232094;0.4856565;0.4778434;510.2;0.1787965;True;2025/10/25 16:54:58:69;1761382498069;;
420;315;0.4250227;0.5225919;0.2874008;0.4568926;510.1;0.1838115;True;2025/10/25 16:54:58:97;1761382498097;;
404;315;0.409051;0.5221881;0.2915026;0.4595228;510.1;0.1837708;True;2025/10/25 16:54:58:125;1761382498125;;
393;315;0.3977696;0.5219642;0.2994132;0.4769191;510.5;0.1987967;True;2025/10/25 16:54:58:155;1761382498155;;
386;315;0.3912515;0.521596;0.3119469;0.4895205;510.9;0.1987403;True;2025/10/25 16:54:58:185;1761382498185;;
379;314;0.3838537;0.5212091;0.3071693;0.4883036;507.1;0.2075157;True;2025/10/25 16:54:58:224;1761382498224;;
375;314;0.3800797;0.5209416;0.3103649;0.4927862;503.7;0.2073829;True;2025/10/25 16:54:58:251;1761382498251;;
399;314;0.4041977;0.5204296;0.5277975;0.4657997;503.8;0.182716;True;2025/10/25 16:54:58:288;1761382498288;;
412;314;0.416701;0.5200022;0.5164695;0.4640876;503.9;0.1825865;True;2025/10/25 16:54:58:319;1761382498319;;
425;313;0.4304064;0.5197171;0.5335039;0.4665579;504.1;0.1872591;True;2025/10/25 16:54:58:353;1761382498353;;
433;313;0.4387377;0.5194479;0.5319926;0.4643705;504.3;0.1870776;True;2025/10/25 16:54:58:380;1761382498380;;
424;313;0.4289407;0.5192055;0.3404491;0.4815965;506.4;0.18749;True;2025/10/25 16:54:58:412;1761382498412;;
408;313;0.4133058;0.5189568;0.3034315;0.4831157;508.3;0.1876213;True;2025/10/25 16:54:58:446;1761382498446;;
434;313;0.4388542;0.5182665;0.5693036;0.459469;512.2;0.190805;True;2025/10/25 16:54:58:485;1761382498485;;
450;312;0.4556585;0.5177445;0.5689393;0.4594674;515.6;0.1907422;True;2025/10/25 16:54:58:520;1761382498520;;
450;312;0.4557813;0.5175843;0.4698529;0.4750711;515.3;0.1851507;True;2025/10/25 16:54:58:555;1761382498555;;
454;312;0.459404;0.5175567;0.5231437;0.4714362;515.0;0.1850343;True;2025/10/25 16:54:58:584;1761382498584;;
432;312;0.4377293;0.5173978;0.3059524;0.4770534;513.1;0.1875954;True;2025/10/25 16:54:58:613;1761382498613;;
416;312;0.4209496;0.5172583;0.3050708;0.4770409;511.4;0.1875163;True;2025/10/25 16:54:58:645;1761382498645;;
414;312;0.419164;0.5171635;0.3807614;0.469998;514.0;0.1750452;True;2025/10/25 16:54:58:679;1761382498679;;
427;312;0.432388;0.5168324;0.542751;0.4619941;516.4;0.1749277;True;2025/10/25 16:54:58:707;1761382498707;;
436;312;0.4416296;0.5166939;0.5337148;0.4665109;515.3;0.1921138;True;2025/10/25 16:54:58:738;1761382498738;;
433;311;0.4387989;0.5163494;0.398482;0.4819071;514.3;0.1920664;True;2025/10/25 16:54:58:782;1761382498782;;
419;311;0.423833;0.5161575;0.3132629;0.4804554;515.2;0.1884372;True;2025/10/25 16:54:58:815;1761382498815;;
433;311;0.4380008;0.5161321;0.5530589;0.4747045;516.0;0.1883061;True;2025/10/25 16:54:58:842;1761382498842;;
433;311;0.4385765;0.5160889;0.4618993;0.4754403;513.9;0.1917339;True;2025/10/25 16:54:58:873;1761382498873;;
411;311;0.4165695;0.5160391;0.2965858;0.4730836;512.0;0.1920056;True;2025/10/25 16:54:58:914;1761382498914;;
400;311;0.4046568;0.5156968;0.3123654;0.4919714;508.4;0.1899264;True;2025/10/25 16:54:58:956;1761382498956;;
392;311;0.3968498;0.515455;0.3121772;0.4918713;505.2;0.189872;True;2025/10/25 16:54:58:992;1761382498992;;
393;311;0.3983366;0.5152909;0.4245876;0.4886672;503.8;0.1931517;True;2025/10/25 16:54:59:29;1761382499029;;Started calibration 
